,-0.006,-13.648,G,14.7,0.9,0.7,37,,
,0.010,0.047,G,12.6,1.9,1.5,69,,
,0.013,13.968,G,14.0,1.4,1.0,138,,
,0.034,36.462,Cl+N,,10.0,10.0,,omi Per Cloud,
,0.029,-8.223,RfN,,25.7,,,Barnard's Merope Nebula,
,-0.028,-35.741,G,14.9,1.1,0.8,165,,
,0.049,46.848,PN,11.9,0.1,,,,
,0.001,-43.779,G,15.7,0.7,0.5,119,,
,0.090,34.580,Neb,,182.0,30.2,,,
,0.015,-2.701,Neb,,128.8,,,,
,-0.003,-3.173,G,15.4,0.7,0.6,161,,
,0.234,49.838,G,10.2,4.0,3.7,90,,
,-0.068,-47.653,G,14.6,0.9,0.6,147,,
,-0.000,-2.264,G,15.2,1.2,0.3,63,,
,0.146,7.807,G,15.4,1.3,1.3,105,,
,-0.057,-1.571,Neb,,180.0,100.0,,,
,0.163,32.118,OCl,11.7,7.2,,,,
,-0.036,-70.449,G,14.2,1.8,1.0,5,,
,0.037,15.233,G,15.2,0.3,0.3,25,,
,0.004,0.156,G,15.3,0.8,0.5,72,,
,0.002,0.159,G,14.8,0.9,0.6,34,,
,0.007,-0.988,G,15.7,0.3,0.2,20,,
,0.017,-17.141,G,14.5,1.7,0.6,140,,
,0.034,2.166,G,15.1,1.0,0.8,164,,
,0.012,0.825,G,15.4,0.8,0.8,35,,
,0.009,2.395,G,14.9,1.0,0.9,123,,
1,0.101,4.385,G,15.3,1.0,0.5,30,,
,0.011,0.140,G,15.0,1.0,0.8,109,,
,0.030,21.504,G,15.8,0.2,0.2,80,,
,-0.024,-29.608,G,15.2,0.8,0.5,59,,
,0.002,0.541,G,16.1,0.6,0.5,50,,
,0.001,-0.022,G,14.8,1.0,0.8,99,,
,0.003,0.155,G,15.6,0.8,0.5,69,,
,0.007,5.062,G,14.7,0.9,0.8,35,,
,-0.003,-5.689,G,15.2,0.8,0.5,75,,
1,0.104,3.408,G,13.5,2.0,1.2,173,,
,0.017,19.412,G,15.6,0.6,0.6,36,,
,0.006,-17.732,G,15.1,0.5,0.5,94,,
,0.004,0.742,G,15.4,1.1,0.6,107,,
1,0.037,0.011,G,13.0,1.6,1.1,84,,
,0.002,-0.220,GPair,,1.0,,,,
,0.002,-0.005,G,15.1,1.1,0.8,20,,
,0.001,0.105,G,15.5,1.1,0.4,35,,
,0.255,85.395,G,12.7,1.4,1.3,25,,
,-0.182,-74.683,G,13.5,1.4,1.0,168,,
,0.024,-19.031,G,14.9,0.8,0.8,7,,
2,0.168,83.848,G,13.1,2.4,1.4,86,,
1,0.004,-76.103,G,,1.2,0.3,2,,
,0.059,3.491,G,14.8,0.5,0.5,81,,
,0.034,-11.530,G,16.7,1.6,0.2,117,,
,0.009,5.742,G,13.9,1.8,0.6,55,,
,0.032,0.970,G,14.4,1.3,0.6,146,,
1,0.118,18.862,G,15.5,0.7,0.5,130,,
,0.053,24.601,Neb,10.0,50.0,30.0,,Flaming Star Nebula,
1,0.020,-49.879,G,14.2,1.9,0.4,164,,
,0.034,-9.541,G,13.8,1.9,1.0,162,,
,-0.003,28.382,GPair,,0.9,0.7,19,,
,0.052,30.049,Neb,,40.0,30.0,,,
,-0.039,-58.692,G,14.1,1.4,1.0,129,,
,0.027,28.811,G,14.6,1.2,0.7,0,,
,0.000,-0.004,G,14.7,1.1,0.8,140,,
,-0.001,-0.140,G,14.4,0.6,0.4,140,,
,-0.009,-18.885,G,15.4,0.8,0.6,148,,
,0.043,-1.717,G,13.9,1.4,0.7,71,,
,0.069,51.684,HII,,13.0,10.0,,,
,-0.010,-47.121,PN,9.4,0.2,,,,
1,0.078,8.192,Neb,,6.0,,,,
,-0.000,-3.413,G,12.6,3.0,2.2,108,,
,0.002,-9.306,G,,1.0,0.9,130,,
,0.018,16.609,Neb,,6.0,3.5,90,,
,0.004,0.202,Neb,,2.5,1.7,,,
1,0.049,0.115,Neb,,10.0,3.0,,,
,-0.004,-6.318,Neb,,,,,,
,0.002,0.164,Neb,,,,,,
,0.032,-0.589,Neb,,,,,,
,0.004,-0.042,Neb,14.4,11.0,,,,
,0.028,5.620,RfN,,8.0,5.0,,,
,0.011,-0.044,RfN,,10.0,10.0,,,
,-0.007,-10.159,G,,1.4,1.1,138,,
,0.009,9.212,HII,11.0,90.0,30.0,,Flame Nebula,
,0.033,0.141,RfN,,4.0,3.0,,,
1,0.143,-10.252,G,15.2,1.0,0.5,7,,
,0.023,-5.311,G,12.1,2.8,1.8,63,,
1,0.437,97.944,G,14.2,1.8,1.0,36,,
,-0.275,-92.567,G,14.4,1.2,1.1,40,,
,0.558,95.467,G,14.0,1.2,1.2,5,,
,-0.326,-60.436,SNR,12.0,50.0,40.0,,Gem A,
,0.032,0.781,RfN,7.0,8.0,4.0,,,
,0.314,44.547,G,14.3,0.9,0.7,20,,
,-0.105,-57.401,Cl+N,,5.0,4.0,,,
,-0.001,-0.562,HII,7.7,25.0,20.0,,,
,0.029,-2.508,HII,,15.0,10.0,,,
,0.215,63.955,G,13.7,1.8,1.3,83,,
,0.109,3.083,G,14.1,1.4,0.8,130,,
,0.011,0.054,G,14.8,1.3,1.1,144,,
2,-0.029,-61.559,G,14.5,1.7,0.9,138,,
,0.731,72.615,G,14.3,1.1,0.7,78,,
,-0.578,-115.701,G,13.0,2.3,1.6,4,,
1,0.171,80.283,G,14.4,0.9,0.4,173,,
,0.001,0.058,G,15.8,0.6,0.5,1,,
,0.002,0.025,G,15.3,0.8,0.5,178,,
,0.000,-0.121,G,15.7,0.6,0.5,36,,
1,0.005,0.037,G,,0.3,0.2,95,,
,0.001,0.019,G,14.7,0.8,0.4,60,,
1,-0.041,-54.455,HII,12.1,1.0,,,,
,0.361,84.191,G,12.6,2.0,0.9,73,,
1,0.428,5.286,G,13.5,2.4,0.9,88,,
1,-0.206,-35.491,G,14.2,0.7,0.7,23,,
,0.004,-0.054,G,14.3,1.6,1.1,166,,
1,0.038,-23.109,G,14.9,1.3,0.4,113,,
,0.017,3.984,G,14.8,0.8,0.5,133,,
