,-0.153,69.732,G,15.5,1.0,0.6,127,,,Cet,Sbc,23.7
,0.195,9.842,G,14.8,1.4,1.3,155,,,Psc,E-S0,24.3
,0.001,-23.581,GPair,,1.5,,,,,Cet,,
,-0.000,-18.646,G,14.6,1.1,0.7,178,,,Scl,SBb,23.1
,0.008,16.881,G,15.2,1.3,0.4,135,,,Cet,Sbc,23.6
,-0.022,-0.149,G,15.5,0.8,0.3,38,,,Cet,S0-a,23.5
,0.030,10.806,G,11.5,2.9,1.9,158,,,Cet,SBcd,22.7
,0.013,38.247,G,12.7,1.8,0.7,107,,,Psc,Sab,22.9
,-0.048,-105.142,GCl,12.2,2.9,2.9,,,,Tuc,,
,0.048,67.606,G,14.5,0.9,0.4,78,,,Cet,Sb,22.5
,0.003,-2.319,G,14.0,1.2,1.1,145,,,Cet,Sbc,23.1
,0.001,2.413,G,15.4,0.9,0.4,100,,,Cet,E,24.0
,-0.041,-16.452,G,16.6,0.7,0.3,9,,,Cet,Sc,23.8
,0.001,-0.004,G,16.9,0.3,0.2,42,,,Cet,,22.9
,0.049,16.345,G,14.9,1.0,0.6,100,,,Cet,Sa,23.2
,-0.038,-65.293,OCl,,8.5,8.5,,,,Tuc,,
,0.041,65.443,G,15.7,0.6,0.5,105,,,Cet,,23.4
,-0.012,-46.510,G,14.6,0.8,0.7,93,,,Phe,Sb,22.8
,0.017,46.444,G,14.1,1.3,1.2,60,,,Cet,E-S0,23.4
,0.001,0.004,G,15.4,0.8,0.5,85,,,Cet,E-S0,23.6
,0.001,4.859,G,14.1,1.5,0.8,140,,,Cet,S0-a,23.6
,0.003,-2.308,G,12.6,2.3,0.8,170,,,Cet,SBb,23.3
,0.004,2.286,G,14.6,1.3,0.5,23,,,Cet,SBab,23.3
,0.015,24.302,G,14.2,0.9,0.4,33,,,Psc,SBb,22.3
,-0.003,-28.667,G,16.4,0.7,0.3,76,,,Cet,S0,24.3
,-0.000,-0.664,G,14.1,1.8,0.9,65,,,Cet,SABb,23.4
,0.004,0.649,G,12.0,2.1,1.7,4,,,Cet,S0-a,23.5
1,0.015,5.574,G,14.4,1.3,0.8,136,,,Cet,E-S0,23.9
,-0.023,-64.845,G,13.4,4.0,0.6,146,,,Tuc,Sbc,23.8
,-0.012,-5.995,OCl,11.8,2.6,2.6,,,,Tuc,,
